azimuth,azimuth_stdev,elevation,elevation_stdev,distance,distance_stdev,sequence,sample_index
-82.82283782958984,1.0852673053741455,14.004711151123047,1.4603023529052734,7.2529425621032715,0,2306,0
-83.6688690185547,1.0879499912261963,13.923999786376953,1.4235608577728271,7.2608003616333,0,2307,1
-83.11075592041016,1.056342363357544,12.783170700073242,1.9113465547561646,7.237205505371094,0,2308,2
-84.08875274658203,1.3186856508255005,13.25535774230957,2.0917956829071045,7.220045566558838,0,2309,3
-87.75514221191406,2.4931704998016357,14.356865882873535,2.079352378845215,7.14691162109375,0,2310,4
-87.7155303955078,2.995471954345703,16.574466705322266,2.135450601577759,7.131649494171143,0,2311,5
-96.3051223754883,5.8215012550354,17.912105560302734,2.48552131652832,7.174936771392822,0,2312,6
-110.26119232177734,11.577119827270508,21.20033836364746,3.579228162765503,7.063608646392822,0,2313,7
-92.3868637084961,11.347391128540039,14.34591293334961,3.5721137523651123,6.972386837005615,0,2314,8
-81.00889587402344,11.478187561035156,10.687118530273438,4.118816375732422,6.992719650268555,0,2315,9
-73.77508544921875,12.88589096069336,9.69278144836426,4.7152361869812,7.039556503295898,0,2316,10
-74.823974609375,13.913599967956543,10.027237892150879,5.10824203491211,6.901559352874756,0,2317,11
-75.31986236572266,14.681724548339844,11.224839210510254,5.237951278686523,6.791550159454346,0,2319,12
-75.9752197265625,15.28122329711914,10.891255378723145,5.403894424438477,6.791550636291504,0,2320,13
-70.64749908447266,16.38559341430664,10.764925003051758,5.538180828094482,6.5958027839660645,0,2321,14
-70.06809997558594,17.173789978027344,10.565685272216797,5.411055088043213,6.6032075881958,0,2322,15
-70.18130493164062,16.4032096862793,9.632357597351074,4.908806324005127,6.642601490020752,0,2323,16
-70.4487991333008,8.898866653442383,11.493499755859375,1.8738716840744019,6.634743690490723,0,2324,17
-71.4304885864258,4.566802024841309,13.3431453704834,1.4944716691970825,6.63474416732788,0,2325,18
-72.46006774902344,2.962733268737793,17.175811767578125,3.159069538116455,6.696842670440674,0,2326,19
-73.0949172973633,2.921541929244995,18.347328186035156,4.221630096435547,6.735346794128418,0,2327,20
-73.99600982666016,2.813786268234253,19.138216018676758,4.980146408081055,6.750609397888184,0,2328,21
-75.46289825439453,2.842101812362671,20.40479850769043,5.752266883850098,6.861201286315918,0,2329,22
-76.18447875976562,2.8922441005706787,21.387649536132812,6.29180145263672,7.0144219398498535,0,2330,23
-77.73672485351562,3.488365888595581,21.127124786376953,6.36316680908203,7.1833882331848145,0,2331,24
-79.5686492919922,4.06782102584839,23.441484451293945,6.405783653259277,7.222782611846924,0,2332,25
-78.6404800415039,4.041285514831543,25.019020080566406,5.870420455932617,7.367751121520996,0,2334,26
-79.5949172973633,3.8962924480438232,26.783254623413086,5.455774784088135,7.656818866729736,0,2335,27
-79.668212890625,3.618858575820923,27.993459701538086,5.04708194732666,8.088193893432617,0,2336,28
-80.3453369140625,3.3522346019744873,30.175365447998047,5.545416355133057,8.122556686401367,0,2337,29
-81.2603759765625,3.03781509399414,32.001888275146484,6.10518455505371,8.1778507232666,0,2338,30
-81.1379852294922,2.544339656829834,34.598262786865234,6.79997444152832,8.202869415283203,0,2339,31
-82.49581909179688,2.366858720779419,31.077425003051758,6.422934532165527,8.40602207183838,0,2340,32
-82.0375289916992,1.9390767812728882,30.082029342651367,5.791967391967773,8.47915554046631,0,2341,33
-82.89588165283203,1.842961072921753,30.645193099975586,4.690427780151367,8.47915458679199,0,2342,34
-81.78853607177734,1.7979403734207153,31.573827743530273,3.8366661071777344,8.47218322753906,0,2343,35
-81.29647064208984,1.446996808052063,32.63730239868164,3.1059656143188477,8.458654403686523,0,2344,36
-80.12826538085938,1.346572995185852,32.18962478637695,2.4623830318450928,8.51334857940674,0,2345,37
-81.99783325195312,1.140918254852295,32.0577049255371,1.8665512800216675,8.528611183166504,0,2346,38
-83.32301330566406,1.21004319190979,33.11857223510742,1.7960017919540405,8.628661155700684,0,2347,39
-84.45023345947266,1.5766440629959106,32.94691848754883,1.8439191579818726,8.67820072174072,0,2348,40
-85.3829116821289,1.9742584228515625,30.41860008239746,1.508844017982483,8.71458911895752,0,2349,41
-85.44891357421875,2.29499888420105,29.48882293701172,1.781418800354004,8.73077964782715,0,2350,42
-85.2069549560547,2.4416720867156982,27.863168716430664,2.3442389965057373,8.711087226867676,0,2351,43
-83.4982376098633,2.440478563308716,26.295516967773438,3.2206532955169678,8.711087226867676,0,2352,44
-82.16529083251953,2.403193712234497,25.586177825927734,3.933495044708252,8.759825706481934,0,2353,45
-79.4903335571289,2.7682714462280273,23.480180740356445,4.72672700881958,8.759825706481934,0,2354,46
-75.51834869384766,4.042185306549072,28.174219131469727,4.53303623199463,8.800537109375,0,2355,47
-71.31302642822266,6.16934871673584,36.52935791015625,5.51471996307373,8.841248512268066,0,2356,48
-69.1212158203125,7.917859077453613,43.685394287109375,8.30545139312744,8.828527450561523,0,2357,49
-67.50189208984375,9.15633010864258,43.4944076538086,10.092804908752441,8.828527450561523,0,2358,50
-65.99925231933594,9.845484733581543,43.6397819519043,11.381876945495605,8.859893798828125,0,2359,51
-65.1009063720703,9.93538475036621,43.71004104614258,12.17778491973877,8.859893798828125,0,2360,52
-64.3327178955078,9.40071773529053,43.79113006591797,12.396672248840332,8.782764434814453,0,2361,53
-63.86339569091797,8.47204875946045,45.898189544677734,12.148624420166016,8.85866355895996,0,2362,54
-64.05320739746094,6.900017738342285,47.43853759765625,11.190208435058594,8.82488441467285,0,2363,55
