azimuth,azimuth_stdev,elevation,elevation_stdev,distance,distance_stdev,sequence,sample_index
-83.3630142211914,2.2683465480804443,28.692346572875977,7.1545186042785645,11.292084693908691,0,4823,0
-82.5445327758789,2.5259578227996826,27.5921459197998,7.121196269989014,11.195854187011719,0,4824,1
-81.7834701538086,2.7748382091522217,27.627836227416992,6.764965057373047,11.336907386779785,0,4825,2
-81.69313049316406,2.781127691268921,25.98318099975586,5.995325565338135,11.249330520629883,0,4826,3
-78.6551971435547,3.147359848022461,24.15069580078125,5.16850233078003,11.220540046691895,0,4827,4
-76.9707717895508,3.767730474472046,23.02621841430664,4.497136116027832,11.207592964172363,0,4828,5
-75.72794342041016,4.3024468421936035,22.251708984375,3.9679410457611084,11.17446517944336,0,4829,6
-72.382568359375,5.262378692626953,23.369359970092773,3.211616039276123,11.205031394958496,0,4830,7
-70.14744567871094,6.2418341636657715,24.41667938232422,3.0790812969207764,11.1878719329834,0,4831,8
-69.0302734375,6.850043773651123,26.2635669708252,3.0714213848114014,11.011934280395508,0,4832,9
-69.95660400390625,6.813673973083496,26.981792449951172,2.744271755218506,10.986916542053223,0,4833,10
-70.2098922729492,6.429789066314697,26.88355255126953,2.624630928039551,10.956350326538086,0,4834,11
-70.4415054321289,5.72474765777588,28.18859100341797,2.7496414184570312,10.913063049316406,0,4835,12
-68.5470504760742,4.660401344299316,31.391887664794922,3.893541097640991,10.840391159057617,0,4836,13
-66.33467864990234,4.191298007965088,35.90961456298828,5.842138767242432,10.878894805908203,0,4837,14
-64.5712890625,3.955004930496216,39.2616195678711,7.637153148651123,10.8137149810791,0,4838,15
-64.1946563720703,3.492117404937744,42.85993576049805,9.23164939880371,10.764975547790527,0,4840,16
-63.7384262084961,3.5331220626831055,45.397796630859375,10.540032386779785,10.706353187561035,0,4841,17
-62.852142333984375,3.847276449203491,47.883060455322266,11.554932594299316,10.67829704284668,0,4842,18
-63.2918930053711,3.994422197341919,46.95018005371094,11.734697341918945,10.634050369262695,0,4843,19
-63.59989929199219,3.7865023612976074,46.26817321777344,11.188043594360352,10.626193046569824,0,4844,20
-63.0313949584961,3.335153102874756,45.3863754272461,9.70609474182129,10.554849624633789,0,4845,21
-64.04290771484375,2.271554946899414,42.9500961303711,7.439748287200928,10.546516418457031,0,4846,22
-64.82958984375,1.3280465602874756,40.55442810058594,5.30156421661377,10.42574691772461,0,4847,23
-65.14488983154297,0.9937772154808044,38.5663719177246,4.580111980438232,10.41877555847168,0,4848,24
-66.33201599121094,1.3886654376983643,38.50367736816406,4.744041919708252,10.362014770507812,0,4849,25
-66.6134567260742,1.7289470434188843,37.16297149658203,5.516963481903076,10.228961944580078,0,4850,26
-66.94845581054688,1.997003436088562,36.7086181640625,5.995813369750977,10.091787338256836,0,4851,27
-63.4928207397461,1.903243899345398,35.55439376831055,5.8879008293151855,10.068191528320312,0,4852,28
-61.15728759765625,2.35188889503479,34.41615295410156,5.678401470184326,9.786025047302246,0,4853,29
-60.174522399902344,2.9448680877685547,34.058712005615234,5.11029052734375,9.63292980194092,0,4854,30
-58.647552490234375,3.7100589275360107,32.14412307739258,4.492557048797607,9.62637138366699,0,4855,31
-57.61415100097656,4.468303680419922,30.89651107788086,4.216235160827637,9.64730453491211,0,4856,32
-57.55625915527344,4.913217544555664,29.586130142211914,4.3473334312438965,9.341102600097656,0,4857,33
-57.81005859375,5.05687713623047,28.23524284362793,4.758538722991943,9.20696544647217,0,4858,34
-57.6000747680664,4.802913188934326,25.9754753112793,5.223295211791992,8.932204246520996,0,4859,35
-57.40802764892578,4.147191524505615,22.973539352416992,6.134928226470947,8.772838592529297,0,4860,36
-55.2381820678711,3.03049898147583,30.302574157714844,5.477229595184326,8.65895462036133,0,4861,37
-54.170494079589844,2.646455764770508,33.193119049072266,5.085036754608154,8.619250297546387,0,4862,38
-53.040191650390625,2.776412010192871,34.765655517578125,5.14961338043213,8.536693572998047,0,4863,39
-51.292510986328125,3.1913304328918457,33.6512336730957,5.086892127990723,8.55762767791748,0,4864,40
-49.843505859375,3.823768138885498,31.967941284179688,5.072772026062012,8.540252685546875,0,4865,41
-49.327117919921875,4.30708885192871,30.48025894165039,5.062975883483887,8.137611389160156,0,4866,42
-48.9588623046875,4.53943920135498,29.10207176208496,5.078271389007568,7.616232872009277,0,4867,43
-49.29307556152344,4.357993125915527,27.392663955688477,5.156500816345215,7.5988569259643555,0,4868,44
-49.53898620605469,3.8622732162475586,24.72627830505371,5.389260292053223,7.24042510986328,0,4869,45
-47.960479736328125,3.1908743381500244,25.956907272338867,4.683355331420898,7.31355857849121,0,4870,46
-47.57586669921875,2.746887683868408,27.424274444580078,4.8325605392456055,7.03902816772461,0,4871,47
-46.60343933105469,2.3811230659484863,27.28484344482422,4.653460502624512,7.09138584136963,0,4872,48
-45.236419677734375,2.2654550075531,29.12266731262207,3.806556463241577,6.874704360961914,0,4873,49
-43.57769775390625,2.6952497959136963,30.915359497070312,3.1817996501922607,6.700716495513916,0,4874,50
-42.619049072265625,3.239309310913086,32.5379524230957,3.3245468139648438,6.66472625732422,0,4875,51
-39.424652099609375,4.312736988067627,28.0249080657959,3.1814937591552734,6.51319932937622,0,4876,52
-37.7059326171875,5.268717288970947,25.767179489135742,3.324279308319092,6.808303356170654,0,4877,53
-37.31806945800781,5.6962432861328125,25.2845287322998,3.5192770957946777,6.732675075531006,0,4878,54
-35.1837158203125,6.0061259269714355,25.831811904907227,3.3474416732788086,6.732674598693848,0,4879,55
