azimuth,azimuth_stdev,elevation,elevation_stdev,distance,distance_stdev,sequence,sample_index
-73.28211212158203,0.5877869725227356,8.872708320617676,7.129823684692383,6.335777759552002,0,10682,0
-72.42994689941406,0.5532941818237305,10.996753692626953,5.746883392333984,6.381945610046387,0,10683,1
-72.38827514648438,0.5546099543571472,12.599732398986816,4.8469672203063965,6.464502334594727,0,10684,2
-72.0398406982422,0.6012725234031677,13.558960914611816,4.216259956359863,6.51404094696045,0,10685,3
-72.83412170410156,0.5675999522209167,12.3599910736084,3.873941421508789,6.514041423797607,0,10686,4
-73.50180053710938,0.6079030632972717,11.162185668945312,3.550769805908203,6.499665260314941,0,10687,5
-73.72633361816406,0.736894726753235,10.51832103729248,3.0204906463623047,6.5926690101623535,0,10688,6
-74.2027359008789,0.9293529987335205,9.35365676879883,2.3209643363952637,6.62357473373413,0,10689,7
-74.41885375976562,1.0251818895339966,8.350518226623535,2.3361423015594482,6.634787559509277,0,10690,8
-74.70106506347656,1.1915332078933716,8.41208267211914,2.5703983306884766,6.619515895843506,0,10691,9
-75.57615661621094,1.49674928188324,7.989262580871582,2.7242650985717773,6.614430904388428,0,10692,10
-76.25975036621094,1.7480146884918213,7.3994460105896,3.033951759338379,6.60934591293335,0,10693,11
-76.2545166015625,1.8142765760421753,6.87927007675171,3.0921623706817627,6.4762921333313,0,10694,12
-74.9209213256836,1.4837925434112549,6.38396406173706,2.702273368835449,6.33029317855835,0,10695,13
-73.3185501098633,1.383934736251831,7.105541706085205,2.1868882179260254,6.3476691246032715,0,10696,14
-72.3588333129883,1.624218225479126,6.901323318481445,1.7754101753234863,6.290822505950928,0,10697,15
-72.7491912841797,1.7627484798431396,6.764896869659424,1.303374171257019,6.259453773498535,0,10698,16
-72.8983612060547,1.8774240016937256,6.517197132110596,1.0296720266342163,6.22978925704956,0,10699,17
-73.3246841430664,1.9222866296768188,5.889095306396484,1.04370391368866,6.197360515594482,0,10700,18
-72.2751922607422,2.064615249633789,5.90205955505371,0.9001700282096863,6.162031650543213,0,10701,19
-71.91650390625,2.0855014324188232,6.479849338531494,0.6794760823249817,6.094418048858643,0,10702,20
-70.94876098632812,1.9672354459762573,6.901910781860352,0.5858755111694336,6.059089183807373,0,10703,21
-69.8014678955078,1.8056228160858154,7.347548484802246,0.6689612865447998,5.985450267791748,0,10704,22
-68.2525634765625,2.1396324634552,6.850722789764404,0.6651479601860046,5.886794090270996,0,10705,23
-68.24539947509766,2.4482243061065674,7.4027252197265625,0.718135952949524,5.710550785064697,0,10706,24
-67.68509674072266,2.788055896759033,8.025760650634766,0.927346169948578,5.669795513153076,0,10707,25
-67.73448944091797,2.8923699855804443,8.94247531890869,1.3181374073028564,5.305255889892578,0,10708,26
-68.0429229736328,2.7627434730529785,9.925639152526855,1.80019211769104,5.26992654800415,0,10709,27
-67.83697509765625,2.3498754501342773,11.084573745727539,2.2723755836486816,5.209717273712158,0,10710,28
-67.52197265625,1.9984620809555054,12.549708366394043,2.8362486362457275,5.16920042037964,0,10711,29
-67.3081283569336,1.4842835664749146,14.10648250579834,3.5368497371673584,5.141857147216797,0,10712,30
-66.0637969970703,1.2049132585525513,15.142144203186035,4.13581085205078,5.115914821624756,0,10713,31
-65.99547576904297,1.054270625114441,17.692367553710938,5.040372371673584,5.088159084320068,0,10714,32
-64.85255432128906,1.4343523979187012,19.039039611816406,5.61294174194336,5.052739143371582,0,10715,33
-64.7810516357422,1.6208503246307373,18.10017204284668,5.540929794311523,5.004507541656494,0,10716,34
-64.4704360961914,1.8106591701507568,17.80400848388672,5.133052349090576,4.828265190124512,0,10717,35
-61.0820083618164,2.7458274364471436,17.671287536621094,4.52313756942749,4.79533290863037,0,10718,36
-63.92060089111328,2.6339077949523926,17.91204071044922,3.7816975116729736,4.73338270187378,0,10719,37
-63.88360595703125,2.438239812850952,16.941293716430664,2.877270460128784,4.560487747192383,0,10720,38
-62.72467803955078,2.2969021797180176,17.99480438232422,2.07504153251648,4.504348278045654,0,10721,39
-60.817352294921875,2.359154462814331,16.624263763427734,1.4623048305511475,4.4228515625,0,10722,40
-62.5801010131836,2.1770901679992676,16.60268211364746,1.036645531654358,4.377925395965576,0,10723,41
-61.072181701660156,2.060554265975952,16.034536361694336,1.2522422075271606,4.335120677947998,0,10724,42
-54.96202087402344,3.7256102561950684,16.887359619140625,1.00706148147583,4.23569393157959,0,10725,43
-52.264190673828125,5.226195335388184,17.4909839630127,0.9301040768623352,4.069708824157715,0,10726,44
-52.34526062011719,5.94116449356079,16.642553329467773,0.9069755673408508,3.834507942199707,0,10727,45
-50.001861572265625,7.046085357666016,18.327112197875977,1.0356957912445068,3.7991790771484375,0,10728,46
-49.68687438964844,7.393099784851074,20.059480667114258,1.6350749731063843,3.758673906326294,0,10729,47
-49.527740478515625,7.250451564788818,23.559022903442383,3.155763626098633,3.7152299880981445,0,10730,48
-47.70735168457031,7.105550289154053,25.688257217407227,4.618165493011475,3.513899087905884,0,10731,49
-46.47332763671875,7.00285291671753,27.161338806152344,5.744398593902588,3.4845950603485107,0,10732,50
-45.56468200683594,5.889398574829102,27.87807273864746,6.471622467041016,3.3143770694732666,0,10733,51
-43.326812744140625,4.543678283691406,28.74122428894043,6.792961597442627,3.2850730419158936,0,10734,52
-40.090576171875,5.071425437927246,28.653039932250977,6.769961833953857,3.249744176864624,0,10735,53
-37.73692321777344,6.033029556274414,29.13955307006836,6.5106072425842285,3.227415084838867,0,10736,54
-36.45362854003906,6.529999732971191,28.11103630065918,5.353783130645752,3.1926841735839844,0,10737,55
