file,n_samples_raw,n_samples_kept,azimuth_mean,azimuth_std,elevation_mean,elevation_std,distance_mean,distance_std,sequence_min,sequence_max
inhand_a.txt,816,816,-11.080376279120351,84.87893248481868,34.47391501127505,18.650784318115377,5.448395772891886,1.7914546978034254,2306,3161
inhand_b.txt,748,748,0.4811471745292133,89.37914679256912,32.28897701610219,17.088751376398868,5.339749021007416,1.8306115359835777,3710,4487
inhand_c.txt,759,759,-7.27710632404634,79.678213404228,33.43392360760132,18.544429934847926,5.330016274697225,2.0058264070534504,4823,5595
inpocket_a.txt,739,739,-48.58115652288249,80.09577446774688,24.017293508062505,15.968081028150351,4.990624155017455,1.9639655775914149,8133,8885
inpocket_b.txt,681,681,-33.25593774154148,81.5527211183844,23.336808979773835,16.170344067729825,4.524253796025695,1.6590018070357389,9170,9873
inpocket_c.txt,673,673,-33.56708698924548,81.91167182858982,22.602577922248557,16.961400942639116,4.776153697655778,1.8012906969597458,10682,11365
